Day_ID,Date,obs_NO2,obs_CH4,sigma_N,sigma_C,true_NO2,true_CH4
11,10000010,122.02,1979.53,7.0,2.0,116.79,1979.18
11,10000010,81.34,1950.2,7.0,2.0,84.23,1951.2
11,10000010,93.49,1947.78,7.0,2.0,90.03,1948.71
11,10000010,15.47,1885.83,7.0,2.0,16.82,1885.22
11,10000010,87.75,1956.51,7.0,2.0,85.92,1957.13
11,10000010,92.25,1929.55,7.0,2.0,76.92,1929.25
11,10000010,101.76,1994.3,7.0,2.0,120.76,1996.1
11,10000010,140.01,2020.15,7.0,2.0,144.93,2020.49
11,10000010,73.87,1938.71,7.0,2.0,72.65,1941.12
11,10000010,107.67,1962.34,7.0,2.0,97.37,1960.63
11,10000010,47.14,1917.71,7.0,2.0,51.63,1919.82
12,10000011,45.16,1910.12,7.0,2.0,52.98,1908.31
12,10000011,62.83,1915.86,7.0,2.0,71.51,1914.74
12,10000011,86.02,1905.38,7.0,2.0,89.15,1907.3
12,10000011,50.42,1903.48,7.0,2.0,48.97,1903.51
12,10000011,106.01,1904.7,7.0,2.0,91.64,1908.04
12,10000011,159.68,1936.29,7.0,2.0,162.76,1936.08
12,10000011,52.81,1914.74,7.0,2.0,58.41,1917.23
12,10000011,145.79,1933.52,7.0,2.0,137.71,1934.14
12,10000011,23.24,1910.16,7.0,2.0,29.65,1908.74
12,10000011,99.78,1918.89,7.0,2.0,101.9,1917.54
12,10000011,86.92,1924.42,7.0,2.0,90.08,1923.26
12,10000011,48.91,1908.62,7.0,2.0,46.29,1905.81
12,10000011,58.41,1899.34,7.0,2.0,56.41,1899.26
12,10000011,81.05,1914.67,7.0,2.0,87.58,1913.53
12,10000011,123.49,1917.85,7.0,2.0,107.31,1915.05
12,10000011,86.59,1912.05,7.0,2.0,82.79,1911.21
12,10000011,118.04,1928.98,7.0,2.0,116.01,1925.9
12,10000011,32.14,1907.41,7.0,2.0,43.29,1909.77
12,10000011,151.48,1934.96,7.0,2.0,143.96,1935.4
12,10000011,78.59,1925.74,7.0,2.0,87.42,1926.01
12,10000011,44.47,1895.15,7.0,2.0,45.33,1894.95
12,10000011,158.68,1949.73,7.0,2.0,164.26,1945.23
12,10000011,64.02,1899.85,7.0,2.0,59.76,1899.04
12,10000011,32.35,1901.54,7.0,2.0,26.61,1903.3
12,10000011,64.21,1900.49,7.0,2.0,61.64,1896.94
12,10000011,113.25,1925.78,7.0,2.0,107.94,1925.34
12,10000011,52.31,1911.05,7.0,2.0,56.36,1913.1
12,10000011,91.62,1926.7,7.0,2.0,95.53,1926.86
12,10000011,40.04,1912.46,7.0,2.0,47.76,1914.69
12,10000011,137.41,1935.99,7.0,2.0,146.18,1936.85
12,10000011,124.31,1931.98,7.0,2.0,141.49,1931.1
12,10000011,11.95,1905.08,7.0,2.0,15.84,1905.19
12,10000011,60.02,1911.12,7.0,2.0,77.25,1912.42
12,10000011,71.48,1912.93,7.0,2.0,86.64,1909.38
12,10000011,35.82,1906.12,7.0,2.0,39.72,1907.01
12,10000011,84.55,1912.47,7.0,2.0,91.62,1912.03
12,10000011,65.59,1908.2,7.0,2.0,58.0,1905.39
12,10000011,131.59,1925.66,7.0,2.0,126.77,1927.26
12,10000011,26.23,1903.84,7.0,2.0,23.85,1902.42
12,10000011,128.11,1925.34,7.0,2.0,130.65,1924.49
12,10000011,15.47,1899.71,7.0,2.0,17.89,1899.45
12,10000011,49.47,1902.22,7.0,2.0,42.62,1901.46
12,10000011,90.07,1925.71,7.0,2.0,94.33,1926.72
12,10000011,165.24,1931.58,7.0,2.0,169.74,1932.12
12,10000011,122.52,1932.73,7.0,2.0,115.92,1930.62
12,10000011,172.92,1931.35,7.0,2.0,165.2,1930.99
12,10000011,155.17,1927.4,7.0,2.0,162.38,1930.24
12,10000011,167.19,1943.86,7.0,2.0,166.58,1940.55
12,10000011,16.84,1912.2,7.0,2.0,24.29,1911.42
12,10000011,127.45,1911.1,7.0,2.0,125.2,1915.39
12,10000011,27.5,1890.24,7.0,2.0,22.05,1889.75
12,10000011,82.22,1914.35,7.0,2.0,85.52,1914.5
12,10000011,156.53,1922.52,7.0,2.0,153.37,1924.35
12,10000011,158.19,1930.57,7.0,2.0,155.91,1933.37
12,10000011,168.58,1927.32,7.0,2.0,156.68,1929.13
12,10000011,2.12,1889.51,7.0,2.0,5.57,1889.22
12,10000011,44.79,1906.34,7.0,2.0,52.68,1909.47
12,10000011,46.44,1913.5,7.0,2.0,54.0,1915.62
12,10000011,44.12,1902.65,7.0,2.0,36.3,1902.79
12,10000011,35.16,1895.38,7.0,2.0,23.53,1895.38
12,10000011,136.52,1914.43,7.0,2.0,129.01,1916.48
12,10000011,59.85,1900.31,7.0,2.0,62.28,1897.8
12,10000011,15.11,1891.65,7.0,2.0,18.75,1892.21
12,10000011,-2.53,1906.58,7.0,2.0,4.85,1906.66
12,10000011,109.52,1921.14,7.0,2.0,104.8,1923.27
12,10000011,167.02,1952.85,7.0,2.0,164.62,1948.35
12,10000011,141.38,1919.97,7.0,2.0,139.07,1920.16
12,10000011,131.06,1928.42,7.0,2.0,125.75,1928.36
12,10000011,35.09,1902.74,7.0,2.0,39.82,1904.87
12,10000011,161.01,1936.24,7.0,2.0,152.19,1934.67
12,10000011,140.82,1929.01,7.0,2.0,143.78,1930.32
12,10000011,16.95,1886.0,7.0,2.0,5.61,1887.79
12,10000011,65.95,1914.73,7.0,2.0,67.44,1912.19
12,10000011,33.75,1891.98,7.0,2.0,18.57,1891.66
12,10000011,124.47,1922.09,7.0,2.0,115.92,1921.11
12,10000011,65.38,1911.66,7.0,2.0,58.6,1911.04
12,10000011,25.95,1892.79,7.0,2.0,21.92,1896.01
12,10000011,10.54,1897.57,7.0,2.0,17.22,1898.8
12,10000011,86.21,1913.16,7.0,2.0,96.54,1911.11
12,10000011,101.16,1914.03,7.0,2.0,107.07,1911.96
13,10000012,73.69,1909.73,7.0,2.0,73.33,1908.86
13,10000012,132.71,1918.27,7.0,2.0,127.76,1922.36
13,10000012,172.96,1965.68,7.0,2.0,169.51,1968.24
13,10000012,175.12,1963.2,7.0,2.0,172.21,1965.48
13,10000012,71.96,1921.44,7.0,2.0,68.54,1926.08
13,10000012,100.01,1931.76,7.0,2.0,95.94,1932.77
13,10000012,50.98,1896.51,7.0,2.0,51.01,1898.12
13,10000012,101.44,1938.18,7.0,2.0,117.25,1935.72
13,10000012,108.48,1926.09,7.0,2.0,92.04,1929.81
13,10000012,19.26,1884.57,7.0,2.0,25.85,1886.88
13,10000012,166.6,1989.3,7.0,2.0,173.04,1989.86
13,10000012,21.76,1902.21,7.0,2.0,20.61,1901.06
13,10000012,98.16,1929.75,7.0,2.0,95.36,1929.22
13,10000012,100.55,1943.74,7.0,2.0,101.64,1943.31
13,10000012,128.32,1933.8,7.0,2.0,131.79,1934.72
13,10000012,59.95,1880.17,7.0,2.0,56.46,1878.16
13,10000012,115.26,1911.28,7.0,2.0,111.93,1912.74
13,10000012,117.09,1926.14,7.0,2.0,126.13,1929.23
13,10000012,13.62,1871.54,7.0,2.0,19.05,1871.84
13,10000012,30.45,1876.86,7.0,2.0,34.4,1876.17
13,10000012,156.76,1963.11,7.0,2.0,146.96,1963.68
13,10000012,105.28,1935.83,7.0,2.0,104.05,1936.24
13,10000012,39.2,1882.84,7.0,2.0,35.87,1885.77
13,10000012,115.31,1929.52,7.0,2.0,109.44,1925.49
13,10000012,69.46,1913.49,7.0,2.0,74.9,1910.52
13,10000012,145.47,1954.08,7.0,2.0,144.62,1953.81
13,10000012,76.69,1936.71,7.0,2.0,85.12,1935.26
13,10000012,-5.03,1882.38,7.0,2.0,5.39,1879.5
13,10000012,100.32,1910.52,7.0,2.0,99.92,1914.44
13,10000012,68.65,1905.22,7.0,2.0,67.97,1909.11
13,10000012,37.91,1887.6,7.0,2.0,37.11,1889.36
13,10000012,146.56,1966.8,7.0,2.0,163.23,1967.08
13,10000012,125.41,1949.01,7.0,2.0,124.42,1947.5
13,10000012,63.73,1899.97,7.0,2.0,67.1,1902.55
13,10000012,11.02,1896.1,7.0,2.0,16.2,1897.21
13,10000012,33.14,1892.89,7.0,2.0,44.88,1892.98
13,10000012,166.82,1960.56,7.0,2.0,155.76,1958.36
13,10000012,144.04,1955.49,7.0,2.0,149.01,1955.45
13,10000012,89.14,1935.57,7.0,2.0,92.77,1933.61
13,10000012,85.58,1914.32,7.0,2.0,80.48,1914.09
13,10000012,91.09,1921.84,7.0,2.0,88.65,1922.89
13,10000012,5.82,1888.64,7.0,2.0,1.97,1887.31
13,10000012,42.66,1907.02,7.0,2.0,41.73,1904.09
13,10000012,88.58,1916.61,7.0,2.0,100.78,1921.32
13,10000012,8.81,1882.82,7.0,2.0,12.64,1882.9
13,10000012,54.76,1898.46,7.0,2.0,40.88,1900.58
13,10000012,80.32,1906.21,7.0,2.0,76.71,1908.96
13,10000012,113.72,1938.74,7.0,2.0,118.85,1941.4
13,10000012,39.91,1899.52,7.0,2.0,51.12,1900.12
13,10000012,20.44,1888.29,7.0,2.0,19.57,1889.08
13,10000012,149.72,1967.35,7.0,2.0,157.98,1964.88
13,10000012,126.78,1942.15,7.0,2.0,138.33,1942.59
13,10000012,179.8,1961.25,7.0,2.0,170.38,1961.6
13,10000012,149.91,1961.71,7.0,2.0,144.75,1962.57
13,10000012,20.4,1883.75,7.0,2.0,18.18,1882.19
13,10000012,166.51,1973.0,7.0,2.0,168.61,1974.1
13,10000012,79.02,1915.78,7.0,2.0,59.88,1916.47
13,10000012,14.4,1880.35,7.0,2.0,16.32,1877.99
13,10000012,11.91,1888.89,7.0,2.0,10.72,1890.33
13,10000012,143.09,1948.84,7.0,2.0,156.98,1948.19
13,10000012,136.52,1943.85,7.0,2.0,141.64,1941.01
13,10000012,80.01,1914.34,7.0,2.0,74.61,1913.05
13,10000012,159.32,1968.04,7.0,2.0,153.94,1972.22
13,10000012,79.83,1913.24,7.0,2.0,75.66,1911.34
13,10000012,46.81,1877.51,7.0,2.0,45.67,1876.41
13,10000012,114.49,1962.54,7.0,2.0,120.01,1958.6
13,10000012,83.1,1920.75,7.0,2.0,76.84,1920.09
13,10000012,155.98,1947.11,7.0,2.0,157.84,1948.16
13,10000012,82.25,1908.49,7.0,2.0,77.02,1908.74
13,10000012,108.46,1924.61,7.0,2.0,100.75,1924.32
13,10000012,92.63,1912.35,7.0,2.0,97.93,1914.34
13,10000012,20.4,1867.02,7.0,2.0,8.17,1868.92
13,10000012,20.13,1887.01,7.0,2.0,15.25,1885.46
13,10000012,86.78,1927.72,7.0,2.0,93.77,1927.48
13,10000012,164.07,1981.25,7.0,2.0,172.2,1978.7
13,10000012,166.14,1954.59,7.0,2.0,165.91,1953.18
13,10000012,25.98,1891.33,7.0,2.0,25.05,1890.87
13,10000012,24.94,1864.95,7.0,2.0,20.87,1863.72
13,10000012,125.16,1954.88,7.0,2.0,114.21,1954.28
13,10000012,72.55,1925.63,7.0,2.0,70.95,1922.08
14,10000013,9.93,1882.7,7.0,2.0,6.57,1879.82
14,10000013,93.9,1928.57,7.0,2.0,92.93,1928.1
14,10000013,162.65,1991.85,7.0,2.0,164.51,1991.73
14,10000013,171.18,1985.64,7.0,2.0,159.39,1983.63
14,10000013,157.29,1989.39,7.0,2.0,171.85,1986.49
14,10000013,13.4,1882.67,7.0,2.0,14.46,1881.45
14,10000013,136.69,1963.62,7.0,2.0,137.0,1964.59
14,10000013,172.53,1997.46,7.0,2.0,174.94,1993.77
14,10000013,35.77,1876.15,7.0,2.0,33.52,1880.56
14,10000013,53.07,1912.82,7.0,2.0,53.31,1912.78
14,10000013,158.57,1971.18,7.0,2.0,156.38,1970.71
14,10000013,91.96,1941.0,7.0,2.0,108.08,1938.61
14,10000013,58.37,1893.9,7.0,2.0,56.19,1893.94
14,10000013,173.51,1953.03,7.0,2.0,149.03,1954.43
14,10000013,110.82,1949.63,7.0,2.0,114.81,1949.24
14,10000013,114.96,1958.87,7.0,2.0,118.2,1957.53
14,10000013,57.94,1902.0,7.0,2.0,56.77,1900.64
14,10000013,167.61,1980.89,7.0,2.0,160.69,1981.82
14,10000013,63.19,1915.97,7.0,2.0,70.76,1912.76
14,10000013,100.92,1942.61,7.0,2.0,104.5,1940.89
14,10000013,25.13,1892.16,7.0,2.0,16.74,1893.53
14,10000013,96.75,1933.8,7.0,2.0,102.14,1933.86
14,10000013,27.11,1887.19,7.0,2.0,25.55,1884.53
14,10000013,49.91,1893.55,7.0,2.0,39.58,1895.57
14,10000013,135.83,1968.71,7.0,2.0,145.15,1969.01
14,10000013,57.15,1918.24,7.0,2.0,63.21,1913.6
14,10000013,71.59,1915.57,7.0,2.0,78.46,1917.81
14,10000013,162.27,1972.63,7.0,2.0,156.63,1976.11
14,10000013,96.14,1937.35,7.0,2.0,94.16,1937.57
14,10000013,47.62,1893.15,7.0,2.0,44.45,1892.33
14,10000013,77.06,1912.45,7.0,2.0,75.85,1909.04
14,10000013,163.84,1982.79,7.0,2.0,166.89,1984.12
14,10000013,86.12,1927.23,7.0,2.0,86.91,1927.42
14,10000013,102.46,1929.9,7.0,2.0,105.5,1926.98
14,10000013,26.77,1883.61,7.0,2.0,28.68,1884.09
14,10000013,21.19,1879.6,7.0,2.0,10.32,1879.39
14,10000013,49.62,1909.23,7.0,2.0,49.77,1911.17
14,10000013,13.59,1887.89,7.0,2.0,7.01,1883.86
14,10000013,32.27,1893.03,7.0,2.0,28.01,1890.79
14,10000013,104.14,1956.34,7.0,2.0,102.68,1955.72
14,10000013,-7.7,1873.02,7.0,2.0,1.5,1875.94
14,10000013,21.33,1881.31,7.0,2.0,22.89,1884.03
14,10000013,75.73,1927.86,7.0,2.0,67.21,1926.25
14,10000013,141.27,1966.08,7.0,2.0,139.79,1967.58
14,10000013,150.48,1965.53,7.0,2.0,156.82,1966.06
14,10000013,71.06,1926.11,7.0,2.0,82.77,1927.52
14,10000013,113.01,1955.14,7.0,2.0,114.84,1952.96
14,10000013,24.36,1886.32,7.0,2.0,31.49,1887.99
14,10000013,29.37,1898.19,7.0,2.0,29.92,1901.05
14,10000013,113.71,1938.67,7.0,2.0,118.27,1938.91
14,10000013,98.48,1920.6,7.0,2.0,93.04,1921.99
14,10000013,122.66,1948.54,7.0,2.0,110.76,1948.15
14,10000013,82.48,1938.19,7.0,2.0,89.77,1936.98
14,10000013,52.42,1913.6,7.0,2.0,50.08,1912.26
14,10000013,139.45,1978.25,7.0,2.0,140.63,1980.53
14,10000013,23.81,1896.18,7.0,2.0,24.44,1897.05
14,10000013,44.62,1895.03,7.0,2.0,33.39,1895.83
14,10000013,73.83,1911.22,7.0,2.0,74.25,1912.49
14,10000013,92.72,1917.18,7.0,2.0,88.73,1919.66
14,10000013,162.58,1977.88,7.0,2.0,160.44,1980.82
14,10000013,132.54,1977.55,7.0,2.0,138.79,1977.39
14,10000013,17.73,1879.46,7.0,2.0,2.98,1877.48
14,10000013,93.84,1942.73,7.0,2.0,104.03,1946.84
14,10000013,82.74,1924.55,7.0,2.0,80.58,1920.79
14,10000013,32.19,1900.55,7.0,2.0,24.06,1902.96
14,10000013,139.11,1948.52,7.0,2.0,138.35,1951.3
14,10000013,10.07,1876.23,7.0,2.0,7.63,1871.99
14,10000013,81.74,1922.08,7.0,2.0,71.62,1923.26
14,10000013,78.58,1917.71,7.0,2.0,80.26,1914.91
14,10000013,48.56,1898.04,7.0,2.0,47.02,1896.54
14,10000013,42.0,1899.49,7.0,2.0,43.19,1899.3
14,10000013,171.32,1982.17,7.0,2.0,166.94,1978.63
14,10000013,79.83,1939.7,7.0,2.0,86.26,1939.94
14,10000013,0.2,1875.72,7.0,2.0,11.58,1876.19
14,10000013,132.85,1951.94,7.0,2.0,129.01,1952.21
14,10000013,180.72,1983.02,7.0,2.0,169.54,1986.06
14,10000013,147.58,1980.26,7.0,2.0,143.49,1979.23
14,10000013,34.98,1900.51,7.0,2.0,39.97,1903.83
14,10000013,118.28,1950.15,7.0,2.0,113.13,1948.49
14,10000013,79.56,1921.95,7.0,2.0,84.41,1922.59
15,10000014,22.3,1894.78,7.0,2.0,30.2,1892.71
15,10000014,-6.31,1878.66,7.0,2.0,3.64,1874.76
15,10000014,9.37,1888.39,7.0,2.0,13.9,1888.9
15,10000014,8.45,1874.41,7.0,2.0,5.54,1875.39
15,10000014,72.93,1938.91,7.0,2.0,77.11,1936.68
15,10000014,114.78,1954.68,7.0,2.0,113.37,1955.74
15,10000014,83.39,1938.93,7.0,2.0,87.26,1938.65
15,10000014,118.06,1955.35,7.0,2.0,122.55,1956.54
15,10000014,35.59,1923.92,7.0,2.0,49.57,1922.59
15,10000014,0.89,1854.18,7.0,2.0,6.25,1855.57
15,10000014,35.84,1907.73,7.0,2.0,37.3,1908.38
15,10000014,49.24,1918.06,7.0,2.0,49.09,1918.29
15,10000014,119.22,1957.31,7.0,2.0,121.18,1955.03
15,10000014,42.63,1902.02,7.0,2.0,51.3,1902.08
15,10000014,49.39,1907.55,7.0,2.0,53.3,1904.25
15,10000014,61.45,1919.45,7.0,2.0,45.5,1921.77
15,10000014,144.7,1980.81,7.0,2.0,149.08,1977.75
15,10000014,22.02,1889.26,7.0,2.0,19.78,1885.78
15,10000014,128.82,1961.17,7.0,2.0,124.65,1962.36
15,10000014,76.27,1934.92,7.0,2.0,93.81,1936.05
15,10000014,18.95,1873.81,7.0,2.0,15.63,1875.62
15,10000014,142.6,1986.16,7.0,2.0,151.44,1987.18
15,10000014,94.91,1945.55,7.0,2.0,100.58,1943.05
15,10000014,42.44,1909.87,7.0,2.0,40.33,1909.52
15,10000014,79.47,1920.22,7.0,2.0,78.33,1919.2
15,10000014,171.11,2011.13,7.0,2.0,174.04,2012.15
15,10000014,118.58,1946.61,7.0,2.0,109.16,1948.22
15,10000014,164.01,2005.98,7.0,2.0,174.03,2006.92
15,10000014,22.94,1882.75,7.0,2.0,21.83,1882.21
15,10000014,44.37,1893.15,7.0,2.0,29.82,1895.97
15,10000014,161.31,1987.92,7.0,2.0,162.9,1988.56
15,10000014,65.84,1928.33,7.0,2.0,73.43,1926.32
15,10000014,143.0,1977.08,7.0,2.0,146.55,1980.71
15,10000014,130.3,1982.7,7.0,2.0,138.86,1978.17
15,10000014,109.4,1957.15,7.0,2.0,108.51,1956.53
15,10000014,60.92,1904.17,7.0,2.0,57.85,1903.33
15,10000014,156.0,2007.22,7.0,2.0,169.36,2009.58
15,10000014,111.47,1962.2,7.0,2.0,110.75,1963.17
15,10000014,94.44,1938.38,7.0,2.0,88.67,1940.75
15,10000014,183.12,2011.22,7.0,2.0,171.47,2010.43
15,10000014,1.77,1880.25,7.0,2.0,12.76,1880.51
15,10000014,121.74,1959.73,7.0,2.0,125.04,1958.22
15,10000014,10.11,1873.53,7.0,2.0,19.7,1875.15
15,10000014,127.48,1959.97,7.0,2.0,117.01,1960.19
15,10000014,149.18,1996.03,7.0,2.0,146.4,1992.57
15,10000014,78.46,1925.22,7.0,2.0,80.97,1925.62
15,10000014,101.13,1942.06,7.0,2.0,102.63,1945.53
15,10000014,17.4,1872.16,7.0,2.0,12.42,1871.61
15,10000014,59.73,1910.88,7.0,2.0,53.25,1908.03
15,10000014,160.02,1982.55,7.0,2.0,150.23,1982.13
15,10000014,3.32,1880.43,7.0,2.0,8.78,1880.24
15,10000014,112.56,1953.01,7.0,2.0,94.04,1952.24
15,10000014,8.15,1879.01,7.0,2.0,4.07,1879.46
15,10000014,105.77,1958.3,7.0,2.0,108.27,1959.01
15,10000014,112.13,1952.77,7.0,2.0,114.32,1954.68
15,10000014,162.11,1987.24,7.0,2.0,153.96,1989.77
15,10000014,123.46,1956.1,7.0,2.0,121.34,1957.81
15,10000014,149.71,1992.92,7.0,2.0,137.73,1993.54
15,10000014,138.5,1970.4,7.0,2.0,130.8,1972.23
15,10000014,58.74,1908.79,7.0,2.0,52.46,1909.58
15,10000014,89.59,1940.0,7.0,2.0,103.36,1940.85
15,10000014,39.89,1909.2,7.0,2.0,38.74,1911.55
15,10000014,36.07,1890.41,7.0,2.0,50.05,1890.54
15,10000014,24.37,1884.23,7.0,2.0,7.9,1881.48
15,10000014,67.57,1914.67,7.0,2.0,65.55,1914.55
15,10000014,58.01,1911.57,7.0,2.0,45.77,1913.0
15,10000014,18.15,1888.56,7.0,2.0,25.05,1894.42
15,10000014,145.84,1970.7,7.0,2.0,132.82,1971.9
15,10000014,18.53,1876.2,7.0,2.0,22.62,1877.09
15,10000014,124.07,1945.31,7.0,2.0,102.83,1946.73
15,10000014,129.89,1970.64,7.0,2.0,136.32,1969.77
15,10000014,141.95,1987.52,7.0,2.0,144.28,1985.68
15,10000014,50.16,1903.33,7.0,2.0,52.05,1905.0
15,10000014,46.67,1926.49,7.0,2.0,50.6,1924.47
15,10000014,18.8,1863.06,7.0,2.0,16.01,1867.3
15,10000014,69.42,1937.43,7.0,2.0,66.98,1939.85
15,10000014,106.86,1951.76,7.0,2.0,111.16,1946.35
15,10000014,53.8,1906.55,7.0,2.0,50.99,1905.38
15,10000014,59.13,1909.71,7.0,2.0,59.17,1912.24
15,10000014,161.67,2004.77,7.0,2.0,167.84,2005.92
16,10000015,112.74,1977.99,7.0,2.0,117.7,1979.72
16,10000015,130.79,1995.43,7.0,2.0,141.1,1995.84
16,10000015,23.02,1891.5,7.0,2.0,19.65,1891.38
16,10000015,164.16,2011.08,7.0,2.0,155.73,2010.87
16,10000015,55.7,1930.32,7.0,2.0,58.88,1931.19
16,10000015,88.99,1962.86,7.0,2.0,93.83,1962.3
16,10000015,59.06,1917.42,7.0,2.0,51.77,1918.43
16,10000015,146.9,2003.86,7.0,2.0,147.53,2004.6
16,10000015,128.39,2022.35,7.0,2.0,136.56,2021.83
16,10000015,109.43,1980.51,7.0,2.0,112.28,1978.26
16,10000015,122.09,2002.13,7.0,2.0,130.42,2001.34
16,10000015,97.32,1971.03,7.0,2.0,105.16,1969.36
16,10000015,149.76,2026.19,7.0,2.0,155.51,2028.55
16,10000015,32.55,1905.84,7.0,2.0,28.53,1906.1
16,10000015,125.44,1976.24,7.0,2.0,117.57,1977.88
16,10000015,101.36,1964.61,7.0,2.0,102.85,1966.47
16,10000015,134.0,1983.27,7.0,2.0,122.08,1982.6
16,10000015,129.23,2004.48,7.0,2.0,128.95,2002.45
16,10000015,140.54,2008.61,7.0,2.0,140.12,2011.46
16,10000015,11.97,1868.01,7.0,2.0,9.6,1868.71
16,10000015,127.45,2005.04,7.0,2.0,135.37,2002.75
16,10000015,140.43,2020.87,7.0,2.0,148.81,2024.64
16,10000015,106.12,1979.49,7.0,2.0,100.95,1976.08
16,10000015,5.48,1880.12,7.0,2.0,5.72,1878.83
16,10000015,139.38,2001.47,7.0,2.0,135.13,2001.95
16,10000015,2.35,1881.9,7.0,2.0,5.7,1880.46
16,10000015,122.79,1985.76,7.0,2.0,118.69,1986.7
16,10000015,91.11,1933.11,7.0,2.0,77.42,1933.07
16,10000015,28.9,1883.21,7.0,2.0,24.56,1883.75
16,10000015,40.62,1909.85,7.0,2.0,34.27,1909.76
16,10000015,165.56,2021.07,7.0,2.0,173.9,2022.15
16,10000015,67.89,1937.71,7.0,2.0,81.08,1939.5
16,10000015,98.12,1962.03,7.0,2.0,93.65,1960.01
16,10000015,96.56,1944.83,7.0,2.0,84.43,1944.52
16,10000015,82.25,1947.21,7.0,2.0,86.86,1951.11
16,10000015,150.59,2008.89,7.0,2.0,140.72,2010.55
16,10000015,76.28,1934.4,7.0,2.0,72.45,1934.66
16,10000015,163.79,2038.54,7.0,2.0,168.49,2040.16
16,10000015,56.89,1922.23,7.0,2.0,49.83,1924.28
16,10000015,54.39,1949.81,7.0,2.0,60.78,1948.88
16,10000015,30.41,1884.83,7.0,2.0,27.48,1883.7
16,10000015,126.45,2004.28,7.0,2.0,129.13,2003.29
16,10000015,132.96,2004.76,7.0,2.0,138.68,2004.06
16,10000015,71.17,1942.58,7.0,2.0,73.54,1942.7
16,10000015,75.8,1963.7,7.0,2.0,80.18,1962.9
16,10000015,141.82,1987.49,7.0,2.0,130.56,1986.37
16,10000015,59.52,1924.4,7.0,2.0,60.67,1923.08
16,10000015,56.29,1928.85,7.0,2.0,46.29,1928.46
16,10000015,74.8,1952.13,7.0,2.0,81.52,1953.77
16,10000015,159.72,2028.44,7.0,2.0,162.23,2028.97
16,10000015,113.3,1982.83,7.0,2.0,110.82,1982.17
16,10000015,108.82,1982.97,7.0,2.0,108.68,1986.51
16,10000015,37.24,1900.48,7.0,2.0,36.81,1899.7
16,10000015,24.05,1895.18,7.0,2.0,19.15,1895.24
16,10000015,139.46,1993.51,7.0,2.0,144.85,1993.73
16,10000015,84.67,1954.2,7.0,2.0,80.07,1956.68
16,10000015,142.5,2019.63,7.0,2.0,139.97,2017.82
16,10000015,110.1,1979.26,7.0,2.0,108.67,1979.98
16,10000015,162.75,2032.53,7.0,2.0,166.25,2035.11
16,10000015,13.1,1862.48,7.0,2.0,4.62,1863.42
16,10000015,142.87,1998.45,7.0,2.0,134.59,1996.72
16,10000015,88.08,1945.95,7.0,2.0,89.31,1947.82
16,10000015,183.97,2036.7,7.0,2.0,171.07,2032.19
16,10000015,16.44,1888.43,7.0,2.0,10.28,1883.37
16,10000015,4.24,1867.81,7.0,2.0,1.25,1871.44
16,10000015,30.59,1895.94,7.0,2.0,27.33,1895.6
16,10000015,89.1,1958.65,7.0,2.0,90.93,1963.66
16,10000015,131.37,1967.85,7.0,2.0,123.87,1971.39
16,10000015,99.48,1971.37,7.0,2.0,111.67,1967.92
16,10000015,148.85,2009.76,7.0,2.0,146.54,2009.13
16,10000015,172.22,2029.26,7.0,2.0,167.99,2030.45
16,10000015,43.43,1914.91,7.0,2.0,39.75,1913.91
16,10000015,93.9,1960.9,7.0,2.0,91.49,1959.32
16,10000015,69.34,1935.88,7.0,2.0,69.76,1936.77
16,10000015,84.97,1953.52,7.0,2.0,82.58,1952.14
16,10000015,141.91,1995.57,7.0,2.0,138.67,1996.27
16,10000015,111.78,1989.05,7.0,2.0,112.02,1987.3
16,10000015,48.52,1907.64,7.0,2.0,44.85,1906.39
16,10000015,166.8,2028.65,7.0,2.0,160.52,2028.83
16,10000015,0.88,1885.38,7.0,2.0,10.76,1887.77
17,10000016,88.5,1954.8,7.0,2.0,89.49,1954.14
17,10000016,35.21,1892.8,7.0,2.0,32.32,1891.99
17,10000016,157.62,1999.34,7.0,2.0,156.61,2001.81
17,10000016,91.2,1973.86,7.0,2.0,97.95,1971.94
17,10000016,94.87,1947.82,7.0,2.0,92.45,1950.26
17,10000016,133.32,1974.32,7.0,2.0,129.33,1974.09
17,10000016,10.67,1874.44,7.0,2.0,11.18,1873.38
17,10000016,120.94,1970.55,7.0,2.0,121.33,1970.92
17,10000016,96.56,1941.88,7.0,2.0,95.33,1940.33
17,10000016,25.13,1887.17,7.0,2.0,16.33,1885.94
17,10000016,40.86,1918.06,7.0,2.0,46.43,1919.49
17,10000016,147.82,1994.57,7.0,2.0,150.06,1993.3
17,10000016,116.24,1968.3,7.0,2.0,106.66,1965.35
17,10000016,163.77,2007.06,7.0,2.0,152.4,2005.36
17,10000016,108.27,1959.11,7.0,2.0,108.66,1958.13
17,10000016,87.37,1935.14,7.0,2.0,85.56,1937.96
17,10000016,97.3,1954.51,7.0,2.0,96.31,1953.05
17,10000016,123.0,1988.86,7.0,2.0,130.3,1987.46
17,10000016,70.92,1937.94,7.0,2.0,75.03,1937.5
17,10000016,59.47,1922.95,7.0,2.0,65.33,1921.67
17,10000016,40.25,1900.3,7.0,2.0,41.81,1903.42
17,10000016,88.47,1925.22,7.0,2.0,86.45,1927.71
17,10000016,158.15,2010.09,7.0,2.0,163.77,2011.71
17,10000016,36.04,1919.57,7.0,2.0,50.84,1919.64
